method,dataset,step_setting,metric,time_type,result,prc_threshold
CellMNN,SuoDataset,all_paths,JaccardSimilarity,Pseudotime,0.512396694214876,True
CellMNN,SuoDataset,simple,JaccardSimilarity,Pseudotime,0.0909090909090909,True
CellMNN,MaDataset,all_paths,JaccardSimilarity,Pseudotime,0.6923076923076923,True
CellMNN,MaDataset,simple,JaccardSimilarity,Pseudotime,0.5,True
PISDE,SuoDataset,all_paths,threshold,Real Time,0.0,True
PISDE,SuoDataset,all_paths,F1,Real Time,0.6775956284153005,True
PISDE,SuoDataset,all_paths,AUC_PRC,Real Time,0.512396694214876,True
PISDE,SuoDataset,all_paths,PRECISION,Real Time,0.512396694214876,True
PISDE,SuoDataset,all_paths,RECALL,Real Time,1.0,True
PISDE,SuoDataset,all_paths,AUC_ROC,Real Time,0.4152542372881356,True
PISDE,SuoDataset,simple,threshold,Real Time,0.0,True
PISDE,SuoDataset,simple,F1,Real Time,0.1666666666666666,True
PISDE,SuoDataset,simple,AUC_PRC,Real Time,0.0826446280991735,True
PISDE,SuoDataset,simple,PRECISION,Real Time,0.0909090909090909,True
PISDE,SuoDataset,simple,RECALL,Real Time,1.0,True
PISDE,SuoDataset,simple,AUC_ROC,Real Time,0.4549549549549549,True
PRESCIENT,GarciaAlonsoDataset,all_paths,threshold,Pseudotime,0.045088567,True
PRESCIENT,GarciaAlonsoDataset,all_paths,F1,Pseudotime,0.8372093023255814,True
PRESCIENT,GarciaAlonsoDataset,all_paths,AUC_PRC,Pseudotime,0.6488044363044364,True
PRESCIENT,GarciaAlonsoDataset,all_paths,PRECISION,Pseudotime,0.72,True
PRESCIENT,GarciaAlonsoDataset,all_paths,RECALL,Pseudotime,1.0,True
PRESCIENT,GarciaAlonsoDataset,all_paths,AUC_ROC,Pseudotime,0.5462962962962963,True
PRESCIENT,GarciaAlonsoDataset,simple,threshold,Pseudotime,0.041697327,True
PRESCIENT,GarciaAlonsoDataset,simple,F1,Pseudotime,0.4761904761904761,True
PRESCIENT,GarciaAlonsoDataset,simple,AUC_PRC,Pseudotime,0.4240384615384616,True
PRESCIENT,GarciaAlonsoDataset,simple,PRECISION,Pseudotime,0.3125,True
PRESCIENT,GarciaAlonsoDataset,simple,RECALL,Pseudotime,1.0,True
PRESCIENT,GarciaAlonsoDataset,simple,AUC_ROC,Pseudotime,0.7741935483870968,True
PRESCIENT,SuoDataset,all_paths,threshold,Pseudotime,0.0,True
PRESCIENT,SuoDataset,all_paths,F1,Pseudotime,0.6775956284153005,True
PRESCIENT,SuoDataset,all_paths,AUC_PRC,Pseudotime,0.5904480369249115,True
PRESCIENT,SuoDataset,all_paths,PRECISION,Pseudotime,0.512396694214876,True
PRESCIENT,SuoDataset,all_paths,RECALL,Pseudotime,1.0,True
PRESCIENT,SuoDataset,all_paths,AUC_ROC,Pseudotime,0.5442864953526517,True
PRESCIENT,SuoDataset,simple,threshold,Pseudotime,0.0,True
PRESCIENT,SuoDataset,simple,F1,Pseudotime,0.1666666666666666,True
PRESCIENT,SuoDataset,simple,AUC_PRC,Pseudotime,0.1690527634917221,True
PRESCIENT,SuoDataset,simple,PRECISION,Pseudotime,0.0909090909090909,True
PRESCIENT,SuoDataset,simple,RECALL,Pseudotime,1.0,True
PRESCIENT,SuoDataset,simple,AUC_ROC,Pseudotime,0.6162162162162161,True
PRESCIENT,MaDataset,all_paths,threshold,Pseudotime,0.122797355,True
PRESCIENT,MaDataset,all_paths,F1,Pseudotime,0.8181818181818182,True
PRESCIENT,MaDataset,all_paths,AUC_PRC,Pseudotime,0.6212962962962963,True
PRESCIENT,MaDataset,all_paths,PRECISION,Pseudotime,0.6923076923076923,True
PRESCIENT,MaDataset,all_paths,RECALL,Pseudotime,1.0,True
PRESCIENT,MaDataset,all_paths,AUC_ROC,Pseudotime,0.5396825396825398,True
PRESCIENT,MaDataset,simple,threshold,Pseudotime,0.122797355,True
PRESCIENT,MaDataset,simple,F1,Pseudotime,0.5454545454545454,True
PRESCIENT,MaDataset,simple,AUC_PRC,Pseudotime,0.4583333333333332,True
PRESCIENT,MaDataset,simple,PRECISION,Pseudotime,0.375,True
PRESCIENT,MaDataset,simple,RECALL,Pseudotime,1.0,True
PRESCIENT,MaDataset,simple,AUC_ROC,Pseudotime,0.7948717948717949,True
PRESCIENT,SuoDataset,all_paths,JaccardSimilarity,Real Time,0.512396694214876,True
PRESCIENT,SuoDataset,simple,JaccardSimilarity,Real Time,0.0909090909090909,True
PRESCIENT,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Real Time,0.5,True
PRESCIENT,GarciaAlonsoDataset,simple,JaccardSimilarity,Real Time,0.1666666666666666,True
PRESCIENT,MaDataset,all_paths,JaccardSimilarity,Real Time,0.6923076923076923,True
PRESCIENT,MaDataset,simple,JaccardSimilarity,Real Time,0.375,True
PRESCIENT,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Pseudotime,0.72,True
PRESCIENT,GarciaAlonsoDataset,simple,JaccardSimilarity,Pseudotime,0.3125,True
PRESCIENT,SuoDataset,all_paths,JaccardSimilarity,Pseudotime,0.512396694214876,True
PRESCIENT,SuoDataset,simple,JaccardSimilarity,Pseudotime,0.0909090909090909,True
PRESCIENT,MaDataset,all_paths,JaccardSimilarity,Pseudotime,0.6923076923076923,True
PRESCIENT,MaDataset,simple,JaccardSimilarity,Pseudotime,0.375,True
PISDE,GarciaAlonsoDataset,all_paths,threshold,Real Time,0.0,True
PISDE,GarciaAlonsoDataset,all_paths,F1,Real Time,0.6666666666666666,True
PISDE,GarciaAlonsoDataset,all_paths,AUC_PRC,Real Time,0.4833333333333333,True
PISDE,GarciaAlonsoDataset,all_paths,PRECISION,Real Time,0.5,True
PISDE,GarciaAlonsoDataset,all_paths,RECALL,Real Time,1.0,True
PISDE,GarciaAlonsoDataset,all_paths,AUC_ROC,Real Time,0.4166666666666666,True
PISDE,GarciaAlonsoDataset,simple,threshold,Real Time,0.0,True
PISDE,GarciaAlonsoDataset,simple,F1,Real Time,0.2857142857142857,True
PISDE,GarciaAlonsoDataset,simple,AUC_PRC,Real Time,0.1511111111111111,True
PISDE,GarciaAlonsoDataset,simple,PRECISION,Real Time,0.1666666666666666,True
PISDE,GarciaAlonsoDataset,simple,RECALL,Real Time,1.0,True
PISDE,GarciaAlonsoDataset,simple,AUC_ROC,Real Time,0.535483870967742,True
PISDE,MaDataset,all_paths,threshold,Real Time,0.0,True
PISDE,MaDataset,all_paths,F1,Real Time,0.72,True
PISDE,MaDataset,all_paths,AUC_PRC,Real Time,0.5856481481481481,True
PISDE,MaDataset,all_paths,PRECISION,Real Time,0.5625,True
PISDE,MaDataset,all_paths,RECALL,Real Time,1.0,True
PISDE,MaDataset,all_paths,AUC_ROC,Real Time,0.5396825396825398,True
PISDE,MaDataset,simple,threshold,Real Time,0.0,True
PISDE,MaDataset,simple,F1,Real Time,0.4,True
PISDE,MaDataset,simple,AUC_PRC,Real Time,0.2361111111111111,True
PISDE,MaDataset,simple,PRECISION,Real Time,0.25,True
PISDE,MaDataset,simple,RECALL,Real Time,1.0,True
PISDE,MaDataset,simple,AUC_ROC,Real Time,0.5897435897435898,True
PISDE,GarciaAlonsoDataset,all_paths,threshold,Pseudotime,0.0,True
PISDE,GarciaAlonsoDataset,all_paths,F1,Pseudotime,0.6666666666666666,True
PISDE,GarciaAlonsoDataset,all_paths,AUC_PRC,Pseudotime,0.4833333333333333,True
PISDE,GarciaAlonsoDataset,all_paths,PRECISION,Pseudotime,0.5,True
PISDE,GarciaAlonsoDataset,all_paths,RECALL,Pseudotime,1.0,True
PISDE,GarciaAlonsoDataset,all_paths,AUC_ROC,Pseudotime,0.4104938271604938,True
PISDE,GarciaAlonsoDataset,simple,threshold,Pseudotime,0.0,True
PISDE,GarciaAlonsoDataset,simple,F1,Pseudotime,0.2857142857142857,True
PISDE,GarciaAlonsoDataset,simple,AUC_PRC,Pseudotime,0.1511111111111111,True
PISDE,GarciaAlonsoDataset,simple,PRECISION,Pseudotime,0.1666666666666666,True
PISDE,GarciaAlonsoDataset,simple,RECALL,Pseudotime,1.0,True
PISDE,GarciaAlonsoDataset,simple,AUC_ROC,Pseudotime,0.5225806451612903,True
PISDE,SuoDataset,all_paths,threshold,Pseudotime,0.0,True
PISDE,SuoDataset,all_paths,F1,Pseudotime,0.6775956284153005,True
PISDE,SuoDataset,all_paths,AUC_PRC,Pseudotime,0.510940280399587,True
PISDE,SuoDataset,all_paths,PRECISION,Pseudotime,0.512396694214876,True
PISDE,SuoDataset,all_paths,RECALL,Pseudotime,1.0,True
PISDE,SuoDataset,all_paths,AUC_ROC,Pseudotime,0.4231820667031164,True
PISDE,SuoDataset,simple,threshold,Pseudotime,0.0,True
PISDE,SuoDataset,simple,F1,Pseudotime,0.1666666666666666,True
PISDE,SuoDataset,simple,AUC_PRC,Pseudotime,0.1036654920831818,True
PISDE,SuoDataset,simple,PRECISION,Pseudotime,0.0909090909090909,True
PISDE,SuoDataset,simple,RECALL,Pseudotime,1.0,True
PISDE,SuoDataset,simple,AUC_ROC,Pseudotime,0.5373873873873873,True
PISDE,MaDataset,all_paths,threshold,Pseudotime,0.0013766519,True
PISDE,MaDataset,all_paths,F1,Pseudotime,0.9,True
PISDE,MaDataset,all_paths,AUC_PRC,Pseudotime,0.6071428571428572,True
PISDE,MaDataset,all_paths,PRECISION,Pseudotime,0.8181818181818182,True
PISDE,MaDataset,all_paths,RECALL,Pseudotime,1.0,True
PISDE,MaDataset,all_paths,AUC_ROC,Pseudotime,0.5873015873015873,True
PISDE,MaDataset,simple,threshold,Pseudotime,0.00079554494,True
PISDE,MaDataset,simple,F1,Pseudotime,0.6,True
PISDE,MaDataset,simple,AUC_PRC,Pseudotime,0.4206349206349206,True
PISDE,MaDataset,simple,PRECISION,Pseudotime,0.4285714285714285,True
PISDE,MaDataset,simple,RECALL,Pseudotime,1.0,True
PISDE,MaDataset,simple,AUC_ROC,Pseudotime,0.782051282051282,True
PISDE,SuoDataset,all_paths,JaccardSimilarity,Real Time,0.512396694214876,True
PISDE,SuoDataset,simple,JaccardSimilarity,Real Time,0.0909090909090909,True
PISDE,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Real Time,0.5,True
PISDE,GarciaAlonsoDataset,simple,JaccardSimilarity,Real Time,0.1666666666666666,True
PISDE,MaDataset,all_paths,JaccardSimilarity,Real Time,0.5625,True
PISDE,MaDataset,simple,JaccardSimilarity,Real Time,0.25,True
PISDE,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Pseudotime,0.5,True
PISDE,GarciaAlonsoDataset,simple,JaccardSimilarity,Pseudotime,0.1666666666666666,True
PISDE,SuoDataset,all_paths,JaccardSimilarity,Pseudotime,0.512396694214876,True
PISDE,SuoDataset,simple,JaccardSimilarity,Pseudotime,0.0909090909090909,True
PISDE,MaDataset,all_paths,JaccardSimilarity,Pseudotime,0.8181818181818182,True
PISDE,MaDataset,simple,JaccardSimilarity,Pseudotime,0.4285714285714285,True
